HGNC_ID	Gene	Ensemble_ID	Entrez_ID	OMIM_ID	Inheritance	Phenotype(s)
HGNC:10585	SCN1A	ENSG00000144285	6323	182389	AD	GGE, Focal, DEE
HGNC:10586	SCN1B	ENSG00000105711	6324	600235	AD/AR	GGE, Focal, DEE
HGNC:10588	SCN2A	ENSG00000136531	6326	182390	AD	GGE, Focal, DEE
HGNC:10590	SCN3A	ENSG00000153253	6328	182391	AD	DEE, MCD
HGNC:10596	SCN8A	ENSG00000196876	6334	600702	AD	Focal, DEE, PME
HGNC:10603	SCO1	ENSG00000133028	6341	603644	AR	DEE
HGNC:10604	SCO2	ENSG00000284194	9997	604272	AR	DEE
HGNC:10680	SDHA	ENSG00000073578	6389	600857	AR	DEE
HGNC:10739	SEMA6B	ENSG00000167680	10501	608873	AD	DEE, PME
HGNC:30605	SEPSECS	ENSG00000109618	51091	613009	AR	DEE
HGNC:21061	SERAC1	ENSG00000122335	84947	614725	AR	DEE
HGNC:8943	SERPINI1	ENSG00000163536	5274	602445	AD	PME
HGNC:15573	SETBP1	ENSG00000152217	26040	611060	AD	DEE
HGNC:29010	SETD1A	ENSG00000099381	9739	611052	AD	DEE
HGNC:29187	SETD1B	ENSG00000139718	23067	611055	AD	DEE
HGNC:25566	SETD5	ENSG00000168137	55209	615743	AD	DEE
HGNC:10818	SGSH	ENSG00000181523	6448	605270	AR	DEE
HGNC:14294	SHANK3	ENSG00000251322	85358	606230	AD	DEE
HGNC:10848	SHH	ENSG00000164690	6469	600725	AD	DEE, MCD
HGNC:11142	SIK1	ENSG00000142178	150094	605705	AD	DEE
HGNC:10889	SIX3	ENSG00000138083	6496	603714	AD	DEE, MCD
HGNC:13818	SLC12A5	ENSG00000124140	57468	606726	AR	DEE
HGNC:23089	SLC13A5	ENSG00000141485	284111	608305	AR	DEE
HGNC:10923	SLC16A2	ENSG00000147100	6567	300095	XL	DEE
HGNC:16266	SLC19A3	ENSG00000135917	80704	606152	AR	DEE
HGNC:10940	SLC1A2	ENSG00000110436	6506	600300	AD/AR	DEE
HGNC:10942	SLC1A4	ENSG00000115902	6509	600229	AR	DEE
HGNC:10969	SLC22A5	ENSG00000197375	6584	603377	AR	DEE
HGNC:10979	SLC25A1	ENSG00000100075	6576	190315	AR	DEE
HGNC:10982	SLC25A12	ENSG00000115840	8604	603667	AR	DEE
HGNC:19954	SLC25A22	ENSG00000177542	79751	609302	AR	DEE
HGNC:11005	SLC2A1	ENSG00000117394	6513	138140	AD	GGE, Focal, DEE
HGNC:11018	SLC32A1	ENSG00000101438	140679	616440	AD	GGE, Focal, DEE
HGNC:11021	SLC35A1	ENSG00000164414	10559	605634	AR	DEE
HGNC:11022	SLC35A2	ENSG00000102100	7355	314375	XL	DEE, MCD
HGNC:11023	SLC35A3	ENSG00000117620	23443	605632	AR	DEE
HGNC:18044	SLC38A3	ENSG00000188338	10991	604437	AR	DEE
HGNC:20862	SLC39A8	ENSG00000138821	64116	608732	AR	DEE
HGNC:17939	SLC45A1	ENSG00000162426	50651	605763	AR	DEE
HGNC:30521	SLC46A1	ENSG00000076351	113235	611672	AR	DEE
HGNC:13811	SLC4A10	ENSG00000144290	57282	605556	AR	DEE
HGNC:11041	SLC5A6	ENSG00000138074	8884	604024	AR	DEE
HGNC:11042	SLC6A1	ENSG00000157103	6529	137165	AD	GGE, Focal, DEE
HGNC:11055	SLC6A8	ENSG00000130821	6535	300036	XL	DEE
HGNC:25807	SLC7A6OS	ENSG00000103061	84138	619192	AR	PME
HGNC:11079	SLC9A6	ENSG00000198689	10479	300231	XL	DEE
HGNC:11098	SMARCA2	ENSG00000080503	6595	600014	AD	DEE
HGNC:11100	SMARCA4	ENSG00000127616	6597	603254	AD	DEE
HGNC:11103	SMARCB1	ENSG00000099956	6598	601607	AD	DEE
HGNC:11105	SMARCC2	ENSG00000139613	6601	601734	AD	DEE
HGNC:11109	SMARCE1	ENSG00000073584	6605	603111	AD	DEE
HGNC:11111	SMC1A	ENSG00000072501	8243	300040	XL	DEE
HGNC:11123	SMS	ENSG00000102172	6611	300105	XL	DEE
HGNC:11132	SNAP25	ENSG00000132639	6616	600322	AD	DEE
HGNC:11133	SNAP29	ENSG00000099940	9342	604202	AR	DEE, MCD
HGNC:30587	SNIP1	ENSG00000163877	79753	608241	AR	DEE
HGNC:32952	SNORD118	ENSG00000200463	727676	616663	AR	DEE, MCD
HGNC:20073	SNX27	ENSG00000143376	81609	611541	AR	DEE
HGNC:11183	SON	ENSG00000159140	6651	182465	AD	DEE, MCD
HGNC:11191	SOX11	ENSG00000176887	6664	600898	AD	DEE
HGNC:11195	SOX2	ENSG00000181449	6657	184429	AD	DEE, MCD
HGNC:11257	SPR	ENSG00000116096	6697	182125	AR	DEE
HGNC:11273	SPTAN1	ENSG00000197694	6709	182810	AD	DEE
HGNC:11275	SPTBN1	ENSG00000115306	6711	182790	AD	DEE
HGNC:14896	SPTBN4	ENSG00000160460	57731	606214	AR	DEE
HGNC:16974	SRCAP	ENSG00000080603	10847	611421	AD	DEE
HGNC:10866	ST3GAL3	ENSG00000126091	6487	606494	AR	DEE
HGNC:10872	ST3GAL5	ENSG00000115525	8869	604402	AR	DEE
HGNC:11354	STAG1	ENSG00000118007	10274	604358	AD	DEE
HGNC:16950	STAMBP	ENSG00000124356	10617	606247	AR	DEE, MCD
HGNC:18063	STARD7	ENSG00000084090	56910	616712	AD	PME
HGNC:26239	STEEP1	ENSG00000018610	63932	301012	XL	DEE
HGNC:30172	STRADA	ENSG00000266173	92335	608626	AR	DEE, MCD
HGNC:11433	STX1A	ENSG00000106089	6804	186590	AD/AR	DEE
HGNC:18539	STX1B	ENSG00000099365	112755	601485	AD	GGE, Focal, DEE
HGNC:11444	STXBP1	ENSG00000136854	6812	602926	AD	DEE
HGNC:11448	SUCLA2	ENSG00000136143	8803	603921	AR	DEE
HGNC:11449	SUCLG1	ENSG00000163541	8802	611224	AR	DEE
HGNC:20376	SUMF1	ENSG00000144455	285362	607939	AR	DEE
HGNC:11460	SUOX	ENSG00000139531	6821	606887	AR	DEE
HGNC:11474	SURF1	ENSG00000148290	6834	185620	AR	DEE
HGNC:11494	SYN1	ENSG00000008056	6853	313440	XL	Focal, DEE
HGNC:17089	SYNE1	ENSG00000131018	23345	608441	AR	PME
HGNC:11497	SYNGAP1	ENSG00000197283	8831	603384	AD	DEE
HGNC:11503	SYNJ1	ENSG00000159082	8867	604297	AR	DEE
HGNC:29040	SZT2	ENSG00000198198	23334	615463	AR	DEE
HGNC:11534	TAF1C	ENSG00000103168	9013	604905	AR	DEE
HGNC:17300	TAF8	ENSG00000137413	129685	609514	AR	DEE
HGNC:30212	TANC2	ENSG00000170921	26115	615047	AD	DEE
HGNC:25439	TANGO2	ENSG00000183597	128989	616830	AR	DEE
HGNC:29259	TAOK1	ENSG00000160551	57551	610266	AD	DEE
HGNC:30740	TARS2	ENSG00000143374	80222	612805	AR	DEE
HGNC:16133	TBC1D20	ENSG00000125875	128637	611663	AR	DEE, MCD
HGNC:29203	TBC1D24	ENSG00000162065	57465	613577	AR	Focal, DEE, PME
HGNC:29183	TBC1D2B	ENSG00000167202	23102	619152	AR	DEE
HGNC:21066	TBC1D7	ENSG00000145979	51256	612655	AR	DEE, MCD
HGNC:11581	TBCD	ENSG00000141556	6904	604649	AR	DEE
HGNC:28261	TBCK	ENSG00000145348	93627	616899	AR	DEE
HGNC:29529	TBL1XR1	ENSG00000177565	79718	608628	AD	DEE
HGNC:11596	TBX19	ENSG00000143178	9095	604614	AR	DEE
HGNC:11616	TCEAL1	ENSG00000172465	9338	300237	XL	DEE
HGNC:11634	TCF4	ENSG00000196628	6925	602272	AD	DEE
HGNC:17768	TDP2	ENSG00000111802	51567	605764	AR	DEE
HGNC:29099	TELO2	ENSG00000100726	9894	611140	AR	DEE, MCD
HGNC:28313	TET3	ENSG00000187605	200424	613555	AD/AR	DEE
HGNC:11752	TFE3	ENSG00000068323	7030	314310	XL	DEE
HGNC:11776	TGIF1	ENSG00000177426	7050	602630	AD	DEE, MCD
HGNC:26053	THG1L	ENSG00000113272	54974	618802	AR	DEE
HGNC:19073	THOC2	ENSG00000125676	57187	300395	XL	DEE
HGNC:11805	TIAM1	ENSG00000156299	7074	600687	AR	DEE
HGNC:23656	TIMM50	ENSG00000105197	92609	607381	AR	DEE
HGNC:11831	TK2	ENSG00000166548	7084	188250	AR	DEE
HGNC:11842	TLK2	ENSG00000146872	11011	608439	AD	DEE
HGNC:22407	TMEM106B	ENSG00000106460	54664	613413	AD	DEE, MCD
HGNC:25363	TMEM222	ENSG00000186501	84065	619469	AR	DEE
HGNC:17735	TMEM63B	ENSG00000137216	55362	619952	AD	DEE
HGNC:26050	TMEM70	ENSG00000175606	54968	612418	AR	DEE
HGNC:26899	TMTC3	ENSG00000139324	160418	617218	AR	DEE, MCD
HGNC:30739	TMX2	ENSG00000213593	51075	616715	AR	DEE, MCD
HGNC:19297	TNK2	ENSG00000061938	10188	606994	AR	DEE
HGNC:19998	TNPO2	ENSG00000105576	30000	603002	AD	DEE
HGNC:11969	TNRC6A	ENSG00000090905	27327	610739	AD	PME
HGNC:17358	TPK1	ENSG00000196511	27010	606370	AR	DEE
HGNC:2073	TPP1	ENSG00000166340	1200	607998	AR	PME
HGNC:10781	TRA2B	ENSG00000136527	6434	602719	AD	DEE, MCD
HGNC:20456	TRAF7	ENSG00000131653	84231	606692	AD	DEE
HGNC:29947	TRAK1	ENSG00000182606	22906	608112	AR	DEE
HGNC:11868	TRAPPC10	ENSG00000160218	7109	602103	AR	DEE
HGNC:25751	TRAPPC11	ENSG00000168538	60684	614138	AR	DEE
HGNC:24284	TRAPPC12	ENSG00000171853	51112	614139	AR	DEE
HGNC:19943	TRAPPC4	ENSG00000196655	51399	610971	AR	DEE
HGNC:23066	TRAPPC6B	ENSG00000182400	122553	610397	AR	DEE
HGNC:17761	TREM2	ENSG00000095970	54209	605086	AR	DEE
HGNC:12269	TREX1	ENSG00000213689	11277	606609	AR	DEE
HGNC:15579	TRIM8	ENSG00000171206	81603	606125	AD	DEE
HGNC:12303	TRIO	ENSG00000038382	7204	601893	AD	DEE
HGNC:12306	TRIP12	ENSG00000153827	9320	604506	AD	DEE
HGNC:20286	TRIT1	ENSG00000043514	54802	617840	AR	DEE
HGNC:25980	TRMT1	ENSG00000104907	55621	611669	AR	DEE
HGNC:28403	TRMT10A	ENSG00000145331	93587	616013	AR	DEE
HGNC:17992	TRPM3	ENSG00000083067	80036	608961	AD	DEE
HGNC:17995	TRPM6	ENSG00000119121	140803	607009	AR	DEE
HGNC:12347	TRRAP	ENSG00000196367	8295	603015	AD	DEE
HGNC:12362	TSC1	ENSG00000165699	7248	605284	AD	Focal, MCD
HGNC:12363	TSC2	ENSG00000103197	7249	191092	AD	Focal, MCD
HGNC:16791	TSEN15	ENSG00000198860	116461	608756	AR	DEE, MCD
HGNC:28422	TSEN2	ENSG00000154743	80746	608753	AR	DEE, MCD
HGNC:15506	TSEN34	ENSG00000170892	79042	608754	AR	DEE, MCD
HGNC:27561	TSEN54	ENSG00000182173	283989	608755	AR	DEE, MCD
HGNC:12367	TSFM	ENSG00000123297	10102	604723	AR	DEE
HGNC:12382	TSPYL1	ENSG00000189241	7259	604714	AR	DEE
HGNC:19274	TTC5	ENSG00000136319	91875	619014	AR	DEE
HGNC:20766	TUBA1A	ENSG00000167552	7846	602529	AD	MCD
HGNC:12410	TUBA8	ENSG00000183785	51807	605742	AR	DEE, MCD
HGNC:20778	TUBB	ENSG00000196230	203068	191130	AD	DEE, MCD
HGNC:12412	TUBB2A	ENSG00000137267	7280	615101	AD	DEE, MCD
HGNC:30829	TUBB2B	ENSG00000137285	347733	612850	AD	MCD
HGNC:20772	TUBB3	ENSG00000258947	10381	602661	AD	MCD
HGNC:20774	TUBB4A	ENSG00000104833	10382	602662	AD	MCD
HGNC:12417	TUBG1	ENSG00000131462	7283	191135	AD	DEE, MCD
HGNC:18599	TUBGCP2	ENSG00000130640	10844	617817	AR	DEE, MCD
HGNC:18127	TUBGCP6	ENSG00000128159	85378	610053	AR	DEE
HGNC:1160	TWNK	ENSG00000107815	56652	606075	AR	DEE
HGNC:23156	U2AF2	ENSG00000063244	11338	191318	AD	DEE
HGNC:23230	UBA5	ENSG00000081307	79876	610552	AR	DEE
HGNC:29877	UBAP2L	ENSG00000143569	9898	616472	AD	DEE
HGNC:12472	UBE2A	ENSG00000077721	7319	312180	XL	DEE
HGNC:12496	UBE3A	ENSG00000114062	7337	601623	AD	DEE
HGNC:20344	UBR7	ENSG00000012963	55148	613816	AR	DEE
HGNC:12511	UBTF	ENSG00000108312	7343	600673	AD	DEE
HGNC:20597	UFM1	ENSG00000120686	51569	610553	AR	DEE, MCD
HGNC:25640	UFSP2	ENSG00000109775	55325	611482	AR	DEE
HGNC:12525	UGDH	ENSG00000109814	7358	603370	AR	DEE
HGNC:15663	UGGT1	ENSG00000136731	56886	605897	AD	MCD
HGNC:12527	UGP2	ENSG00000169764	7360	191760	AR	DEE
HGNC:12563	UMPS	ENSG00000114491	7372	613891	AR	DEE
HGNC:19966	UNC79	ENSG00000133958	57578	616884	AD	GGE, DEE
HGNC:26582	UNC80	ENSG00000144406	285175	612636	AR	DEE
HGNC:12616	USP18	ENSG00000184979	11274	607057	AR	DEE
HGNC:12643	VAMP2	ENSG00000220205	6844	185881	AD	DEE
HGNC:12651	VARS1	ENSG00000204394	7407	192150	AR	DEE
HGNC:21642	VARS2	ENSG00000137411	57176	612802	AR	DEE
HGNC:12698	VLDLR	ENSG00000147852	7436	192977	AR	MCD
HGNC:14583	VPS11	ENSG00000160695	55823	608549	AR	DEE, MCD
HGNC:1908	VPS13A	ENSG00000197969	23230	605978	AR	Focal
HGNC:23595	VPS13D	ENSG00000048707	55187	608877	AR	DEE, MCD
HGNC:13488	VPS4A	ENSG00000132612	27183	609982	AD	DEE
HGNC:17327	WAC	ENSG00000095787	51322	615049	AD	DEE
HGNC:12730	WARS2	ENSG00000116874	10352	604733	AR	DEE
HGNC:12732	WASF1	ENSG00000112290	8936	605035	AD	DEE
HGNC:29174	WASHC4	ENSG00000136051	23325	615748	AR	DEE
HGNC:20751	WDFY3	ENSG00000163625	23001	617485	AD	DEE
HGNC:21208	WDR26	ENSG00000162923	80232	617424	AD	DEE
HGNC:31406	WDR37	ENSG00000047056	22884	618586	AD	DEE
HGNC:28912	WDR45	ENSG00000196998	11152	300526	XL	DEE
HGNC:25072	WDR45B	ENSG00000141580	56270	609226	AR	DEE
HGNC:12757	WDR5	ENSG00000196363	11091	609012	AD	DEE
HGNC:24502	WDR62	ENSG00000075702	284403	613583	AR	MCD
HGNC:25928	WDR73	ENSG00000177082	84942	616144	AR	DEE
HGNC:14543	WNK3	ENSG00000196632	65267	300358	XL	DEE
HGNC:12799	WWOX	ENSG00000186153	51741	605131	AR	DEE, MCD
HGNC:12827	XPR1	ENSG00000143324	9213	605237	AD	MCD
HGNC:25489	YEATS2	ENSG00000163872	55689	613373	AD	PME
HGNC:30511	YIF1B	ENSG00000167645	90522	619109	AR	DEE
HGNC:24877	YIPF5	ENSG00000145817	81555	611483	AR	DEE
HGNC:12851	YWHAE	ENSG00000108953	7531	605066	AD	DEE, MCD
HGNC:12852	YWHAG	ENSG00000170027	7532	605356	AD	DEE
HGNC:13030	ZBTB18	ENSG00000179456	10472	608433	AD	DEE, MCD
HGNC:18475	ZDHHC9	ENSG00000188706	51114	300646	XL	DEE
HGNC:14881	ZEB2	ENSG00000169554	9839	605802	AD	DEE
HGNC:12873	ZIC2	ENSG00000043355	7546	603073	AD	DEE, MCD
HGNC:16493	ZMIZ1	ENSG00000108175	57178	607159	AD	DEE
HGNC:16966	ZMYND11	ENSG00000015171	10771	608668	AD	DEE, MCD
HGNC:9397	ZMYND8	ENSG00000101040	23613	615713	AD	DEE
HGNC:12927	ZNF142	ENSG00000115568	7701	604083	AR	DEE
HGNC:12933	ZNF148	ENSG00000163848	7707	601897	AD	DEE
HGNC:15807	ZNF335	ENSG00000198026	63925	610827	AR	DEE
HGNC:29415	ZNF526	ENSG00000167625	116115	614387	AR	DEE
HGNC:12309	ZNHIT3	ENSG00000273611	9326	604500	AR	DEE
HGNC:29316	ZSWIM6	ENSG00000130449	57688	615951	AD	DEE
